,Unnamed: 0.1,Unnamed: 0,date,open,high,low,close,volume
950,1427,1427,2023-05-25 21:06:00+00:00,172.94,172.95,172.94,172.95,200.0
951,1428,1428,2023-05-25 21:07:00+00:00,172.95,172.95,172.95,172.95,0.0
952,1429,1429,2023-05-25 21:08:00+00:00,172.94,172.95,172.91,172.95,2362.0
953,1430,1430,2023-05-25 21:09:00+00:00,172.99,172.99,172.99,172.99,100.0
954,1431,1431,2023-05-25 21:10:00+00:00,172.93,172.96,172.91,172.92,1642.0
955,1432,1432,2023-05-25 21:11:00+00:00,172.92,172.92,172.92,172.92,0.0
956,1433,1433,2023-05-25 21:12:00+00:00,172.91,172.92,172.91,172.92,700.0
957,1434,1434,2023-05-25 21:13:00+00:00,172.92,172.92,172.92,172.92,0.0
958,1435,1435,2023-05-25 21:14:00+00:00,172.91,172.92,172.9,172.9,1300.0
959,1436,1436,2023-05-25 21:15:00+00:00,172.92,172.92,172.87,172.87,3010.0
960,1437,1437,2023-05-25 21:16:00+00:00,172.83,172.83,172.8,172.8,1869.0
961,1438,1438,2023-05-25 21:17:00+00:00,172.8,172.8,172.8,172.8,300.0
962,1439,1439,2023-05-25 21:18:00+00:00,172.8,172.8,172.8,172.8,0.0
963,1440,1440,2023-05-25 21:19:00+00:00,172.81,172.82,172.81,172.81,129.0
964,1441,1441,2023-05-25 21:20:00+00:00,172.78,172.78,172.76,172.77,1024.0
965,1442,1442,2023-05-25 21:21:00+00:00,172.77,172.77,172.75,172.75,543.0
966,1443,1443,2023-05-25 21:22:00+00:00,172.8,172.8,172.8,172.8,1000.0
967,1444,1444,2023-05-25 21:23:00+00:00,172.75,172.79,172.75,172.79,650.0
968,1445,1445,2023-05-25 21:24:00+00:00,172.77,172.78,172.77,172.78,1313.0
969,1446,1446,2023-05-25 21:25:00+00:00,172.78,172.78,172.78,172.78,0.0
970,1447,1447,2023-05-25 21:26:00+00:00,172.76,172.76,172.76,172.76,100.0
971,1448,1448,2023-05-25 21:27:00+00:00,172.78,172.78,172.78,172.78,100.0
972,1449,1449,2023-05-25 21:28:00+00:00,172.78,172.78,172.78,172.78,0.0
973,1450,1450,2023-05-25 21:29:00+00:00,172.79,172.79,172.78,172.79,100.0
974,1451,1451,2023-05-25 21:30:00+00:00,172.79,172.79,172.79,172.79,0.0
975,1452,1452,2023-05-25 21:31:00+00:00,172.79,172.79,172.79,172.79,0.0
976,1453,1453,2023-05-25 21:32:00+00:00,172.79,172.79,172.79,172.79,0.0
977,1454,1454,2023-05-25 21:33:00+00:00,172.88,172.9,172.88,172.9,1318.0
978,1455,1455,2023-05-25 21:34:00+00:00,172.8,172.8,172.8,172.8,292.0
979,1456,1456,2023-05-25 21:35:00+00:00,172.9,172.9,172.9,172.9,250.0
980,1457,1457,2023-05-25 21:36:00+00:00,172.9,172.9,172.9,172.9,250.0
981,1458,1458,2023-05-25 21:37:00+00:00,172.85,172.85,172.85,172.85,100.0
982,1459,1459,2023-05-25 21:38:00+00:00,172.85,172.85,172.85,172.85,0.0
983,1460,1460,2023-05-25 21:39:00+00:00,172.85,172.85,172.85,172.85,0.0
984,1461,1461,2023-05-25 21:40:00+00:00,172.85,172.85,172.85,172.85,0.0
985,1462,1462,2023-05-25 21:41:00+00:00,172.85,172.85,172.85,172.85,0.0
986,1463,1463,2023-05-25 21:42:00+00:00,172.85,172.85,172.85,172.85,0.0
987,1464,1464,2023-05-25 21:43:00+00:00,172.85,172.85,172.85,172.85,0.0
988,1465,1465,2023-05-25 21:44:00+00:00,172.85,172.85,172.85,172.85,0.0
989,1466,1466,2023-05-25 21:45:00+00:00,172.89,172.89,172.89,172.89,187.0
990,1467,1467,2023-05-25 21:46:00+00:00,172.89,172.89,172.89,172.89,0.0
991,1468,1468,2023-05-25 21:47:00+00:00,172.89,172.89,172.89,172.89,0.0
992,1469,1469,2023-05-25 21:48:00+00:00,172.88,172.88,172.88,172.88,204.0
993,1470,1470,2023-05-25 21:49:00+00:00,172.88,172.88,172.87,172.88,100.0
994,1471,1471,2023-05-25 21:50:00+00:00,172.89,172.89,172.87,172.87,203.0
995,1472,1472,2023-05-25 21:51:00+00:00,172.9,172.9,172.9,172.9,100.0
996,1473,1473,2023-05-25 21:52:00+00:00,172.9,172.9,172.9,172.9,0.0
997,1474,1474,2023-05-25 21:53:00+00:00,172.9,172.9,172.9,172.9,0.0
998,1475,1475,2023-05-25 21:54:00+00:00,172.9,172.9,172.9,172.9,0.0
999,1476,1476,2023-05-25 21:55:00+00:00,172.9,172.9,172.9,172.9,0.0
1000,1477,1477,2023-05-25 21:56:00+00:00,172.91,172.91,172.87,172.87,244.0
1001,1478,1478,2023-05-25 21:57:00+00:00,172.87,172.87,172.87,172.87,0.0
1002,1479,1479,2023-05-25 21:58:00+00:00,172.87,172.87,172.87,172.87,0.0
1003,1480,1480,2023-05-25 21:59:00+00:00,172.87,172.87,172.87,172.87,0.0
1004,1481,1481,2023-05-25 22:00:00+00:00,172.89,172.91,172.89,172.91,1297.0
1005,1482,1482,2023-05-25 22:01:00+00:00,172.91,172.91,172.91,172.91,558.0
1006,1483,1483,2023-05-25 22:02:00+00:00,172.91,172.91,172.91,172.91,0.0
1007,1484,1484,2023-05-25 22:03:00+00:00,172.99,172.99,172.99,172.99,100.0
1008,1485,1485,2023-05-25 22:04:00+00:00,172.99,172.99,172.99,172.99,0.0
1009,1486,1486,2023-05-25 22:05:00+00:00,172.98,172.98,172.98,172.98,434.0
1010,1487,1487,2023-05-25 22:06:00+00:00,172.98,172.98,172.98,172.98,0.0
1011,1488,1488,2023-05-25 22:07:00+00:00,172.98,172.98,172.92,172.92,200.0
1012,1489,1489,2023-05-25 22:08:00+00:00,172.92,172.92,172.92,172.92,0.0
1013,1490,1490,2023-05-25 22:09:00+00:00,172.92,172.92,172.92,172.92,0.0
1014,1491,1491,2023-05-25 22:10:00+00:00,172.92,172.92,172.92,172.92,0.0
1015,1492,1492,2023-05-25 22:11:00+00:00,172.92,172.92,172.92,172.92,0.0
1016,1493,1493,2023-05-25 22:12:00+00:00,172.92,172.92,172.92,172.92,0.0
1017,1494,1494,2023-05-25 22:13:00+00:00,172.92,172.92,172.92,172.92,0.0
1018,1495,1495,2023-05-25 22:14:00+00:00,172.92,172.92,172.92,172.92,0.0
1019,1496,1496,2023-05-25 22:15:00+00:00,172.92,172.92,172.92,172.92,0.0
1020,1497,1497,2023-05-25 22:16:00+00:00,172.92,172.92,172.92,172.92,0.0
1021,1498,1498,2023-05-25 22:17:00+00:00,172.92,172.92,172.92,172.92,0.0
1022,1499,1499,2023-05-25 22:18:00+00:00,172.89,172.9,172.88,172.88,1308.0
1023,1500,1500,2023-05-25 22:19:00+00:00,172.88,172.88,172.88,172.88,0.0
1024,1501,1501,2023-05-25 22:20:00+00:00,172.88,172.88,172.88,172.88,0.0
1025,1502,1502,2023-05-25 22:21:00+00:00,172.88,172.88,172.88,172.88,0.0
1026,1503,1503,2023-05-25 22:22:00+00:00,172.88,172.88,172.88,172.88,0.0
1027,1504,1504,2023-05-25 22:23:00+00:00,172.88,172.88,172.88,172.88,0.0
1028,1505,1505,2023-05-25 22:24:00+00:00,172.88,172.88,172.88,172.88,0.0
1029,1506,1506,2023-05-25 22:25:00+00:00,172.88,172.88,172.88,172.88,0.0
1030,1507,1507,2023-05-25 22:26:00+00:00,172.88,172.88,172.88,172.88,0.0
1031,1508,1508,2023-05-25 22:27:00+00:00,172.9,172.92,172.9,172.92,411.0
1032,1509,1509,2023-05-25 22:28:00+00:00,172.92,172.92,172.92,172.92,0.0
1033,1510,1510,2023-05-25 22:29:00+00:00,172.91,172.91,172.91,172.91,257.0
1034,1511,1511,2023-05-25 22:30:00+00:00,172.91,172.91,172.91,172.91,0.0
1035,1512,1512,2023-05-25 22:31:00+00:00,172.91,172.91,172.91,172.91,0.0
1036,1513,1513,2023-05-25 22:32:00+00:00,172.91,172.91,172.91,172.91,110.0
1037,1514,1514,2023-05-25 22:33:00+00:00,172.91,172.91,172.91,172.91,0.0
1038,1515,1515,2023-05-25 22:34:00+00:00,172.91,172.91,172.91,172.91,0.0
1039,1516,1516,2023-05-25 22:35:00+00:00,172.91,172.91,172.91,172.91,0.0
1040,1517,1517,2023-05-25 22:36:00+00:00,172.91,172.91,172.91,172.91,0.0
1041,1518,1518,2023-05-25 22:37:00+00:00,172.91,172.91,172.91,172.91,0.0
1042,1519,1519,2023-05-25 22:38:00+00:00,172.91,172.91,172.91,172.91,0.0
1043,1520,1520,2023-05-25 22:39:00+00:00,172.91,172.91,172.91,172.91,0.0
1044,1521,1521,2023-05-25 22:40:00+00:00,172.91,172.91,172.91,172.91,0.0
1045,1522,1522,2023-05-25 22:41:00+00:00,172.91,172.91,172.91,172.91,0.0
1046,1523,1523,2023-05-25 22:42:00+00:00,172.92,172.92,172.91,172.92,335.0
1047,1524,1524,2023-05-25 22:43:00+00:00,172.88,172.89,172.88,172.88,598.0
1048,1525,1525,2023-05-25 22:44:00+00:00,172.88,172.88,172.88,172.88,0.0
1049,1526,1526,2023-05-25 22:45:00+00:00,172.88,172.88,172.88,172.88,0.0
1050,1527,1527,2023-05-25 22:46:00+00:00,172.88,172.88,172.88,172.88,0.0
1051,1528,1528,2023-05-25 22:47:00+00:00,172.88,172.88,172.88,172.88,400.0
1052,1529,1529,2023-05-25 22:48:00+00:00,172.9,172.9,172.9,172.9,561.0
1053,1530,1530,2023-05-25 22:49:00+00:00,172.9,172.9,172.9,172.9,0.0
1054,1531,1531,2023-05-25 22:50:00+00:00,172.92,172.92,172.92,172.92,100.0
1055,1532,1532,2023-05-25 22:51:00+00:00,172.92,172.92,172.92,172.92,0.0
1056,1533,1533,2023-05-25 22:52:00+00:00,172.92,172.92,172.92,172.92,100.0
1057,1534,1534,2023-05-25 22:53:00+00:00,172.92,172.98,172.92,172.98,5154.0
1058,1535,1535,2023-05-25 22:54:00+00:00,172.98,172.98,172.98,172.98,0.0
1059,1536,1536,2023-05-25 22:55:00+00:00,172.98,172.98,172.98,172.98,1025.0
1060,1537,1537,2023-05-25 22:56:00+00:00,172.91,172.91,172.91,172.91,400.0
1061,1538,1538,2023-05-25 22:57:00+00:00,172.91,172.91,172.91,172.91,0.0
1062,1539,1539,2023-05-25 22:58:00+00:00,172.91,172.91,172.91,172.91,0.0
1063,1540,1540,2023-05-25 22:59:00+00:00,172.98,172.98,172.98,172.98,350.0
1064,1541,1541,2023-05-25 23:00:00+00:00,172.99,172.99,172.98,172.99,100.0
1065,1542,1542,2023-05-25 23:01:00+00:00,172.99,172.99,172.99,172.99,0.0
1066,1543,1543,2023-05-25 23:02:00+00:00,172.98,172.98,172.96,172.96,1800.0
1067,1544,1544,2023-05-25 23:03:00+00:00,172.96,172.96,172.96,172.96,196.0
1068,1545,1545,2023-05-25 23:04:00+00:00,172.96,172.96,172.96,172.96,0.0
1069,1546,1546,2023-05-25 23:05:00+00:00,172.96,172.96,172.96,172.96,0.0
1070,1547,1547,2023-05-25 23:06:00+00:00,172.95,172.95,172.95,172.95,108.0
1071,1548,1548,2023-05-25 23:07:00+00:00,172.95,172.95,172.95,172.95,0.0
1072,1549,1549,2023-05-25 23:08:00+00:00,172.93,172.93,172.9,172.91,596.0
1073,1550,1550,2023-05-25 23:09:00+00:00,172.91,172.91,172.91,172.91,0.0
1074,1551,1551,2023-05-25 23:10:00+00:00,172.91,172.91,172.91,172.91,0.0
1075,1552,1552,2023-05-25 23:11:00+00:00,172.94,172.94,172.94,172.94,100.0
1076,1553,1553,2023-05-25 23:12:00+00:00,172.94,172.94,172.94,172.94,130.0
1077,1554,1554,2023-05-25 23:13:00+00:00,172.92,172.92,172.92,172.92,200.0
1078,1555,1555,2023-05-25 23:14:00+00:00,172.92,172.92,172.92,172.92,0.0
1079,1556,1556,2023-05-25 23:15:00+00:00,172.92,172.92,172.92,172.92,900.0
1080,1557,1557,2023-05-25 23:16:00+00:00,172.92,172.92,172.92,172.92,0.0
1081,1558,1558,2023-05-25 23:17:00+00:00,172.92,172.92,172.92,172.92,0.0
1082,1559,1559,2023-05-25 23:18:00+00:00,172.92,172.92,172.92,172.92,0.0
1083,1560,1560,2023-05-25 23:19:00+00:00,172.92,172.92,172.92,172.92,0.0
1084,1561,1561,2023-05-25 23:20:00+00:00,172.92,172.92,172.91,172.91,1056.0
1085,1562,1562,2023-05-25 23:21:00+00:00,172.91,172.91,172.91,172.91,0.0
1086,1563,1563,2023-05-25 23:22:00+00:00,172.9,172.9,172.9,172.9,195.0
1087,1564,1564,2023-05-25 23:23:00+00:00,172.9,172.9,172.9,172.9,0.0
1088,1565,1565,2023-05-25 23:24:00+00:00,172.9,172.9,172.9,172.9,0.0
1089,1566,1566,2023-05-25 23:25:00+00:00,172.9,172.9,172.9,172.9,100.0
1090,1567,1567,2023-05-25 23:26:00+00:00,172.9,172.9,172.89,172.89,1453.0
1091,1568,1568,2023-05-25 23:27:00+00:00,172.89,172.89,172.89,172.89,0.0
1092,1569,1569,2023-05-25 23:28:00+00:00,172.9,172.9,172.9,172.9,203.0
1093,1570,1570,2023-05-25 23:29:00+00:00,172.9,172.9,172.9,172.9,200.0
1094,1571,1571,2023-05-25 23:30:00+00:00,172.9,172.9,172.84,172.84,859.0
1095,1572,1572,2023-05-25 23:31:00+00:00,172.82,172.82,172.82,172.82,1211.0
1096,1573,1573,2023-05-25 23:32:00+00:00,172.83,172.83,172.83,172.83,558.0
1097,1574,1574,2023-05-25 23:33:00+00:00,172.83,172.83,172.83,172.83,0.0
1098,1575,1575,2023-05-25 23:34:00+00:00,172.8,172.8,172.8,172.8,100.0
1099,1576,1576,2023-05-25 23:35:00+00:00,172.82,172.82,172.82,172.82,300.0
1100,1577,1577,2023-05-25 23:36:00+00:00,172.82,172.82,172.82,172.82,0.0
1101,1578,1578,2023-05-25 23:37:00+00:00,172.82,172.82,172.82,172.82,0.0
1102,1579,1579,2023-05-25 23:38:00+00:00,172.82,172.82,172.82,172.82,0.0
1103,1580,1580,2023-05-25 23:39:00+00:00,172.78,172.8,172.78,172.78,812.0
1104,1581,1581,2023-05-25 23:40:00+00:00,172.77,172.77,172.77,172.77,100.0
1105,1582,1582,2023-05-25 23:41:00+00:00,172.77,172.77,172.77,172.77,0.0
1106,1583,1583,2023-05-25 23:42:00+00:00,172.74,172.74,172.6,172.6,444.0
1107,1584,1584,2023-05-25 23:43:00+00:00,172.6,172.6,172.6,172.6,0.0
1108,1585,1585,2023-05-25 23:44:00+00:00,172.8,172.8,172.8,172.8,127.0
1109,1586,1586,2023-05-25 23:45:00+00:00,172.7,172.7,172.7,172.7,300.0
1110,1587,1587,2023-05-25 23:46:00+00:00,172.7,172.7,172.7,172.7,0.0
1111,1588,1588,2023-05-25 23:47:00+00:00,172.7,172.7,172.7,172.7,0.0
1112,1589,1589,2023-05-25 23:48:00+00:00,172.7,172.7,172.7,172.7,0.0
1113,1590,1590,2023-05-25 23:49:00+00:00,172.68,172.68,172.68,172.68,100.0
1114,1591,1591,2023-05-25 23:50:00+00:00,172.68,172.7,172.68,172.7,900.0
1115,1592,1592,2023-05-25 23:51:00+00:00,172.7,172.7,172.7,172.7,500.0
1116,1593,1593,2023-05-25 23:52:00+00:00,172.77,172.77,172.77,172.77,165.0
1117,1594,1594,2023-05-25 23:53:00+00:00,172.75,172.75,172.75,172.75,360.0
1118,1595,1595,2023-05-25 23:54:00+00:00,172.75,172.75,172.75,172.75,313.0
1119,1596,1596,2023-05-25 23:55:00+00:00,172.75,172.75,172.75,172.75,0.0
1120,1597,1597,2023-05-25 23:56:00+00:00,172.75,172.75,172.75,172.75,0.0
1121,1598,1598,2023-05-25 23:57:00+00:00,172.75,172.75,172.75,172.75,2357.0
1122,1599,1599,2023-05-25 23:58:00+00:00,172.74,172.8,172.74,172.8,2264.0
1123,1600,1600,2023-05-25 23:59:00+00:00,172.81,172.85,172.8,172.85,832.0
1124,1605,1605,2023-05-26 08:01:00+00:00,172.7,172.7,172.7,172.7,225.0
1125,1606,1606,2023-05-26 08:02:00+00:00,172.7,172.7,172.7,172.7,443.0
1126,1607,1607,2023-05-26 08:03:00+00:00,172.7,172.7,172.7,172.7,0.0
1127,1608,1608,2023-05-26 08:04:00+00:00,172.7,172.7,172.7,172.7,0.0
1128,1609,1609,2023-05-26 08:05:00+00:00,172.7,172.7,172.7,172.7,0.0
1129,1610,1610,2023-05-26 08:06:00+00:00,172.7,172.7,172.7,172.7,0.0
1130,1611,1611,2023-05-26 08:07:00+00:00,172.7,172.7,172.7,172.7,0.0
1131,1612,1612,2023-05-26 08:08:00+00:00,172.7,172.7,172.7,172.7,0.0
1132,1613,1613,2023-05-26 08:09:00+00:00,172.8,172.8,172.8,172.8,115.0
1133,1614,1614,2023-05-26 08:10:00+00:00,172.8,172.8,172.8,172.8,0.0
1134,1615,1615,2023-05-26 08:11:00+00:00,172.8,172.8,172.8,172.8,0.0
1135,1616,1616,2023-05-26 08:12:00+00:00,172.8,172.8,172.8,172.8,0.0
1136,1617,1617,2023-05-26 08:13:00+00:00,172.8,172.8,172.8,172.8,0.0
1137,1618,1618,2023-05-26 08:14:00+00:00,172.8,172.8,172.8,172.8,0.0
1138,1619,1619,2023-05-26 08:15:00+00:00,172.8,172.8,172.8,172.8,0.0
1139,1620,1620,2023-05-26 08:16:00+00:00,172.8,172.8,172.8,172.8,0.0
1140,1621,1621,2023-05-26 08:17:00+00:00,172.8,172.8,172.8,172.8,0.0
1141,1622,1622,2023-05-26 08:18:00+00:00,172.8,172.8,172.8,172.8,0.0
1142,1623,1623,2023-05-26 08:19:00+00:00,172.8,172.8,172.8,172.8,0.0
1143,1624,1624,2023-05-26 08:20:00+00:00,172.98,172.98,172.98,172.98,277.0
1144,1625,1625,2023-05-26 08:21:00+00:00,172.98,172.98,172.98,172.98,0.0
1145,1626,1626,2023-05-26 08:22:00+00:00,172.98,172.98,172.98,172.98,0.0
1146,1627,1627,2023-05-26 08:23:00+00:00,173.09,173.09,173.09,173.09,200.0
1147,1628,1628,2023-05-26 08:24:00+00:00,173.09,173.09,173.09,173.09,0.0
1148,1629,1629,2023-05-26 08:25:00+00:00,173.09,173.09,173.09,173.09,0.0
1149,1630,1630,2023-05-26 08:26:00+00:00,173.09,173.09,173.09,173.09,0.0
1150,1631,1631,2023-05-26 08:27:00+00:00,173.03,173.03,173.03,173.03,100.0
1151,1632,1632,2023-05-26 08:28:00+00:00,173.0,173.0,173.0,173.0,200.0
1152,1633,1633,2023-05-26 08:29:00+00:00,173.0,173.0,173.0,173.0,0.0
1153,1634,1634,2023-05-26 08:30:00+00:00,173.0,173.0,173.0,173.0,0.0
1154,1635,1635,2023-05-26 08:31:00+00:00,173.0,173.0,173.0,173.0,0.0
1155,1636,1636,2023-05-26 08:32:00+00:00,173.0,173.0,173.0,173.0,0.0
1156,1637,1637,2023-05-26 08:33:00+00:00,173.0,173.0,173.0,173.0,0.0
1157,1638,1638,2023-05-26 08:34:00+00:00,173.0,173.0,173.0,173.0,0.0
1158,1639,1639,2023-05-26 08:35:00+00:00,172.98,173.01,172.98,173.0,2513.0
1159,1640,1640,2023-05-26 08:36:00+00:00,173.0,173.0,173.0,173.0,683.0
1160,1641,1641,2023-05-26 08:37:00+00:00,173.0,173.0,173.0,173.0,700.0
1161,1642,1642,2023-05-26 08:38:00+00:00,173.0,173.0,173.0,173.0,0.0
1162,1643,1643,2023-05-26 08:39:00+00:00,173.02,173.02,173.02,173.02,100.0
1163,1644,1644,2023-05-26 08:40:00+00:00,173.05,173.05,173.05,173.05,134.0
1164,1645,1645,2023-05-26 08:41:00+00:00,173.1,173.1,173.05,173.05,527.0
1165,1646,1646,2023-05-26 08:42:00+00:00,173.1,173.12,173.1,173.12,1172.0
1166,1647,1647,2023-05-26 08:43:00+00:00,173.12,173.12,173.12,173.12,0.0
1167,1648,1648,2023-05-26 08:44:00+00:00,173.12,173.12,173.12,173.12,0.0
1168,1649,1649,2023-05-26 08:45:00+00:00,173.12,173.12,173.12,173.12,0.0
1169,1650,1650,2023-05-26 08:46:00+00:00,173.12,173.12,173.12,173.12,0.0
1170,1651,1651,2023-05-26 08:47:00+00:00,173.12,173.12,173.12,173.12,0.0
1171,1652,1652,2023-05-26 08:48:00+00:00,173.12,173.12,173.12,173.12,0.0
1172,1653,1653,2023-05-26 08:49:00+00:00,173.12,173.12,173.12,173.12,0.0
1173,1654,1654,2023-05-26 08:50:00+00:00,173.12,173.12,173.12,173.12,0.0
1174,1655,1655,2023-05-26 08:51:00+00:00,173.12,173.12,173.12,173.12,0.0
1175,1656,1656,2023-05-26 08:52:00+00:00,173.12,173.12,173.12,173.12,0.0
1176,1657,1657,2023-05-26 08:53:00+00:00,173.12,173.12,173.12,173.12,0.0
1177,1658,1658,2023-05-26 08:54:00+00:00,173.12,173.12,173.12,173.12,0.0
1178,1659,1659,2023-05-26 08:55:00+00:00,173.12,173.12,173.12,173.12,0.0
1179,1660,1660,2023-05-26 08:56:00+00:00,173.12,173.12,173.12,173.12,0.0
1180,1661,1661,2023-05-26 08:57:00+00:00,173.12,173.12,173.12,173.12,0.0
1181,1662,1662,2023-05-26 08:58:00+00:00,173.12,173.12,173.12,173.12,0.0
1182,1663,1663,2023-05-26 08:59:00+00:00,173.12,173.12,173.12,173.12,0.0
1183,1664,1664,2023-05-26 09:00:00+00:00,173.12,173.12,173.12,173.12,0.0
1184,1665,1665,2023-05-26 09:01:00+00:00,173.31,173.31,173.31,173.31,339.0
1185,1666,1666,2023-05-26 09:02:00+00:00,173.31,173.31,173.31,173.31,0.0
1186,1667,1667,2023-05-26 09:03:00+00:00,173.31,173.31,173.31,173.31,0.0
1187,1668,1668,2023-05-26 09:04:00+00:00,173.31,173.31,173.31,173.31,0.0
1188,1669,1669,2023-05-26 09:05:00+00:00,173.31,173.31,173.31,173.31,0.0
1189,1670,1670,2023-05-26 09:06:00+00:00,173.31,173.31,173.31,173.31,0.0
1190,1671,1671,2023-05-26 09:07:00+00:00,173.31,173.31,173.31,173.31,0.0
1191,1672,1672,2023-05-26 09:08:00+00:00,173.31,173.31,173.31,173.31,0.0
1192,1673,1673,2023-05-26 09:09:00+00:00,173.31,173.31,173.31,173.31,0.0
1193,1674,1674,2023-05-26 09:10:00+00:00,173.31,173.31,173.31,173.31,0.0
1194,1675,1675,2023-05-26 09:11:00+00:00,173.31,173.31,173.31,173.31,0.0
1195,1676,1676,2023-05-26 09:12:00+00:00,173.31,173.31,173.31,173.31,0.0
1196,1677,1677,2023-05-26 09:13:00+00:00,173.31,173.31,173.31,173.31,0.0
1197,1678,1678,2023-05-26 09:14:00+00:00,173.31,173.31,173.31,173.31,0.0
1198,1679,1679,2023-05-26 09:15:00+00:00,173.31,173.31,173.31,173.31,0.0
1199,1680,1680,2023-05-26 09:16:00+00:00,173.31,173.31,173.31,173.31,0.0
1200,1681,1681,2023-05-26 09:17:00+00:00,173.31,173.31,173.31,173.31,0.0
1201,1682,1682,2023-05-26 09:18:00+00:00,173.09,173.1,173.09,173.1,202.0
1202,1683,1683,2023-05-26 09:19:00+00:00,173.1,173.1,173.1,173.1,0.0
1203,1684,1684,2023-05-26 09:20:00+00:00,173.1,173.1,173.1,173.1,0.0
1204,1685,1685,2023-05-26 09:21:00+00:00,173.1,173.1,173.1,173.1,0.0
1205,1686,1686,2023-05-26 09:22:00+00:00,173.1,173.1,173.1,173.1,0.0
1206,1687,1687,2023-05-26 09:23:00+00:00,173.1,173.1,173.1,173.1,0.0
1207,1688,1688,2023-05-26 09:24:00+00:00,173.1,173.1,173.1,173.1,0.0
1208,1689,1689,2023-05-26 09:25:00+00:00,173.1,173.1,173.1,173.1,0.0
1209,1690,1690,2023-05-26 09:26:00+00:00,173.1,173.1,173.1,173.1,0.0
1210,1691,1691,2023-05-26 09:27:00+00:00,173.1,173.1,173.1,173.1,0.0
1211,1692,1692,2023-05-26 09:28:00+00:00,173.1,173.1,173.1,173.1,0.0
1212,1693,1693,2023-05-26 09:29:00+00:00,173.1,173.1,173.1,173.1,0.0
1213,1694,1694,2023-05-26 09:30:00+00:00,173.1,173.1,173.1,173.1,0.0
1214,1695,1695,2023-05-26 09:31:00+00:00,173.1,173.1,173.1,173.1,0.0
1215,1696,1696,2023-05-26 09:32:00+00:00,173.1,173.1,173.1,173.1,0.0
1216,1697,1697,2023-05-26 09:33:00+00:00,173.1,173.1,173.1,173.1,0.0
1217,1698,1698,2023-05-26 09:34:00+00:00,173.1,173.1,173.1,173.1,0.0
1218,1699,1699,2023-05-26 09:35:00+00:00,173.1,173.1,173.1,173.1,0.0
1219,1700,1700,2023-05-26 09:36:00+00:00,173.1,173.1,173.1,173.1,0.0
1220,1701,1701,2023-05-26 09:37:00+00:00,173.1,173.1,173.1,173.1,0.0
1221,1702,1702,2023-05-26 09:38:00+00:00,173.1,173.1,173.1,173.1,0.0
1222,1703,1703,2023-05-26 09:39:00+00:00,173.08,173.08,173.0,173.0,985.0
1223,1704,1704,2023-05-26 09:40:00+00:00,173.0,173.0,173.0,173.0,500.0
1224,1705,1705,2023-05-26 09:41:00+00:00,173.0,173.0,173.0,173.0,0.0
1225,1706,1706,2023-05-26 09:42:00+00:00,173.0,173.0,173.0,173.0,0.0
1226,1707,1707,2023-05-26 09:43:00+00:00,173.01,173.01,173.01,173.01,138.0
1227,1708,1708,2023-05-26 09:44:00+00:00,173.01,173.01,173.01,173.01,0.0
1228,1709,1709,2023-05-26 09:45:00+00:00,173.01,173.01,173.01,173.01,0.0
1229,1710,1710,2023-05-26 09:46:00+00:00,173.01,173.01,173.01,173.01,0.0
1230,1711,1711,2023-05-26 09:47:00+00:00,173.01,173.01,173.01,173.01,0.0
1231,1712,1712,2023-05-26 09:48:00+00:00,173.01,173.01,173.01,173.01,0.0
1232,1713,1713,2023-05-26 09:49:00+00:00,173.01,173.01,173.01,173.01,0.0
1233,1714,1714,2023-05-26 09:50:00+00:00,173.01,173.01,173.01,173.01,0.0
1234,1715,1715,2023-05-26 09:51:00+00:00,173.01,173.01,173.01,173.01,0.0
1235,1716,1716,2023-05-26 09:52:00+00:00,173.01,173.01,173.01,173.01,0.0
1236,1717,1717,2023-05-26 09:53:00+00:00,173.01,173.01,173.01,173.01,0.0
1237,1718,1718,2023-05-26 09:54:00+00:00,173.01,173.01,173.01,173.01,0.0
1238,1719,1719,2023-05-26 09:55:00+00:00,173.0,173.0,173.0,173.0,239.0
1239,1720,1720,2023-05-26 09:56:00+00:00,173.0,173.0,173.0,173.0,0.0
1240,1721,1721,2023-05-26 09:57:00+00:00,173.0,173.0,173.0,173.0,0.0
1241,1722,1722,2023-05-26 09:58:00+00:00,173.0,173.0,173.0,173.0,0.0
1242,1723,1723,2023-05-26 09:59:00+00:00,173.0,173.0,173.0,173.0,0.0
1243,1724,1724,2023-05-26 10:00:00+00:00,173.0,173.0,173.0,173.0,0.0
1244,1725,1725,2023-05-26 10:01:00+00:00,173.02,173.02,173.0,173.0,851.0
1245,1726,1726,2023-05-26 10:02:00+00:00,173.0,173.0,173.0,173.0,0.0
1246,1727,1727,2023-05-26 10:03:00+00:00,173.0,173.0,173.0,173.0,0.0
1247,1728,1728,2023-05-26 10:04:00+00:00,173.0,173.0,173.0,173.0,0.0
1248,1729,1729,2023-05-26 10:05:00+00:00,173.0,173.0,173.0,173.0,0.0
1249,1730,1730,2023-05-26 10:06:00+00:00,173.0,173.0,173.0,173.0,0.0
1250,1731,1731,2023-05-26 10:07:00+00:00,173.0,173.0,173.0,173.0,0.0
1251,1732,1732,2023-05-26 10:08:00+00:00,173.0,173.0,173.0,173.0,0.0
1252,1733,1733,2023-05-26 10:09:00+00:00,172.92,172.92,172.92,172.92,600.0
1253,1734,1734,2023-05-26 10:10:00+00:00,172.92,172.92,172.92,172.92,0.0
